direction	partner	interaction_name	pathway	prob_hi	prob_lo	pval_hi	pval_lo	delta_prob
Outgoing_CD4_to_partner	B	COL4A3_ITGA11_ITGB1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A4_ITGA11_ITGB1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A5_ITGA11_ITGB1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A6_ITGA11_ITGB1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A1_ITGA11_ITGB1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A2_ITGA11_ITGB1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A3_ITGA11_ITGB1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A5_ITGA11_ITGB1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A6_ITGA11_ITGB1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A1_ITGA11_ITGB1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A2_ITGA11_ITGB1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A3_ITGA11_ITGB1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	FN1_ITGAV_ITGB1	FN1	0	0	1	1	0
Outgoing_CD4_to_partner	B	VTN_ITGAV_ITGB1	VTN	0	0	1	1	0
Outgoing_CD4_to_partner	B	DSPP_ITGAV_ITGB1	DSPP	0	0	1	1	0
Outgoing_CD4_to_partner	B	FN1_ITGA4_ITGB7	FN1	0	0	1	1	0
Outgoing_CD4_to_partner	B	FN1_ITGAV_ITGB3	FN1	0	0	1	1	0
Outgoing_CD4_to_partner	B	VTN_ITGAV_ITGB3	VTN	0	0	1	1	0
Outgoing_CD4_to_partner	B	VWF_ITGAV_ITGB3	VWF	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNC_ITGAV_ITGB3	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNR_ITGAV_ITGB3	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNN_ITGAV_ITGB3	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNXB_ITGAV_ITGB3	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	IBSP_ITGAV_ITGB3	BSP	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS1_ITGAV_ITGB3	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS2_ITGAV_ITGB3	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS3_ITGAV_ITGB3	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS4_ITGAV_ITGB3	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	COMP_ITGAV_ITGB3	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	DMP1_ITGAV_ITGB3	DMP1	0	0	1	1	0
Outgoing_CD4_to_partner	B	FN1_ITGA2B_ITGB3	FN1	0	0	1	1	0
Outgoing_CD4_to_partner	B	VTN_ITGA2B_ITGB3	VTN	0	0	1	1	0
Outgoing_CD4_to_partner	B	VWF_ITGA2B_ITGB3	VWF	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNC_ITGA2B_ITGB3	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNR_ITGA2B_ITGB3	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNN_ITGA2B_ITGB3	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNXB_ITGA2B_ITGB3	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	VTN_ITGAV_ITGB5	VTN	0	0	1	1	0
Outgoing_CD4_to_partner	B	IBSP_ITGAV_ITGB5	BSP	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNC_ITGAV_ITGB6	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNR_ITGAV_ITGB6	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNN_ITGAV_ITGB6	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNXB_ITGAV_ITGB6	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	FN1_ITGAV_ITGB6	FN1	0	0	1	1	0
Outgoing_CD4_to_partner	B	DSPP_ITGAV_ITGB6	DSPP	0	0	1	1	0
Outgoing_CD4_to_partner	B	VTN_ITGAV_ITGB8	VTN	0	0	1	1	0
Outgoing_CD4_to_partner	B	FN1_ITGAV_ITGB8	FN1	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA1_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA2_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA3_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA4_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA5_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB1_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB2_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB3_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC1_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC2_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC3_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL1A1_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL1A2_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL2A1_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A1_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A2_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A3_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A4_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A5_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A6_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A1_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A2_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A3_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A5_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A6_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A1_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A2_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A3_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA1_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA2_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA3_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA4_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA5_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB1_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB2_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB3_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC1_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC2_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC3_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	FN1_CD44	FN1	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL1A1_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL1A2_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL2A1_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A1_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A2_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A3_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A4_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A5_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A6_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A1_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A2_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A3_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A5_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A6_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A1_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A2_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A3_CD44	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA1_CD44	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA2_CD44	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA3_CD44	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA4_CD44	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA5_CD44	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB1_CD44	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB2_CD44	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB3_CD44	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC1_CD44	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC2_CD44	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC3_CD44	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL1A1_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL1A2_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL2A1_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A1_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A2_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A3_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A4_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A5_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A6_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A1_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A2_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A3_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A5_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A6_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A1_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A2_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A3_SDC1	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	FN1_SDC1	FN1	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNC_SDC1	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNR_SDC1	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNN_SDC1	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNXB_SDC1	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS1_SDC1	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS2_SDC1	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS3_SDC1	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS4_SDC1	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	COMP_SDC1	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL1A1_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL1A2_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL2A1_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A1_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A2_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A3_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A4_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A5_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A6_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A1_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A2_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A3_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A5_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A6_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A1_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A2_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A3_SDC4	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	FN1_SDC4	FN1	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNC_SDC4	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNR_SDC4	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNN_SDC4	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	TNXB_SDC4	TENASCIN	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS1_SDC4	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS2_SDC4	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS3_SDC4	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS4_SDC4	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	COMP_SDC4	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA1_SV2A	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA2_SV2A	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA3_SV2A	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA4_SV2A	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA5_SV2A	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB1_SV2A	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB2_SV2A	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB3_SV2A	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC1_SV2A	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC2_SV2A	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC3_SV2A	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA1_SV2B	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA2_SV2B	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA3_SV2B	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA4_SV2B	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA5_SV2B	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB1_SV2B	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB2_SV2B	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB3_SV2B	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC1_SV2B	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC2_SV2B	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC3_SV2B	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA4_SV2C	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA5_SV2C	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB1_SV2C	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB2_SV2C	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB3_SV2C	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC1_SV2C	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC2_SV2C	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS1_CD36	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS2_CD36	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS3_CD36	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS4_CD36	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	COMP_CD36	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	VWF_GP1BA_GP1BB_GP5_GP9	VWF	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL1A1_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL1A2_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL2A1_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A1_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A2_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A3_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A4_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A5_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL4A6_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A1_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A2_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A3_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A5_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL6A6_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A1_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A2_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	COL9A3_GP6	COLLAGEN	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS1_CD47	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS2_CD47	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS3_CD47	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	THBS4_CD47	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	COMP_CD47	THBS	0	0	1	1	0
Outgoing_CD4_to_partner	B	AGRN_DAG1	AGRN	0	0	1	1	0
Outgoing_CD4_to_partner	B	HSPG2_DAG1	HSPG	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA1_DAG1	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA2_DAG1	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA3_DAG1	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA4_DAG1	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMA5_DAG1	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB1_DAG1	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB2_DAG1	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMB3_DAG1	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC1_DAG1	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC2_DAG1	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	LAMC3_DAG1	LAMININ	0	0	1	1	0
Outgoing_CD4_to_partner	B	VTN_PLAUR	VTN	0	0	1	1	0
Outgoing_CD4_to_partner	B	RELN_LRP8	RELN	0	0	1	1	0
Outgoing_CD4_to_partner	B	RELN_VLDLR	RELN	0	0	1	1	0
Outgoing_CD4_to_partner	B	APP_CD74	APP	0	0	1	1	0
Outgoing_CD4_to_partner	B	CADM1_CADM1	CADM	0	0	1	1	0
Outgoing_CD4_to_partner	B	CADM3_CADM3	CADM	0	0	1	1	0
Outgoing_CD4_to_partner	B	FCER2A_ITGAM_ITGB2	CD23	0	0	1	1	0
Outgoing_CD4_to_partner	B	FCER2A_ITGAX_ITGB2	CD23	0	0	1	1	0
Outgoing_CD4_to_partner	B	FCER2A_ITGAV_ITGB3	CD23	0	0	1	1	0
Outgoing_CD4_to_partner	B	FCER2A_CR2	CD23	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD34_SELP	CD34	0	0	1	1	0
Outgoing_CD4_to_partner	B	ENTPD1_ADORA1	CD39	0	0	1	1	0
Outgoing_CD4_to_partner	B	ENTPD1_ADORA2A	CD39	0	0	1	1	0
Outgoing_CD4_to_partner	B	ENTPD1_ADORA2B	CD39	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD40LG_CD40	CD40	0	0	1	1	0
Outgoing_CD4_to_partner	B	PTPRC_CD22	CD45	0.294963623875903	0.294629124278348	0	0	0.000334499597555271
Outgoing_CD4_to_partner	B	PTPRC_MRC1	CD45	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD46_JAG1	CD46	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD48_CD244A	CD48	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD6_ALCAM	CD6	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD80_CD274	CD80	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD80_CD28	CD80	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD80_CTLA4	CD80	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD86_CD28	CD86	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD86_CTLA4	CD86	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD96_PVR	CD96	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD99_PILRA	CD99	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD99_CD99	CD99	0.0508105772118673	0.0509438610433401	1	1	-0.000133283831472784
Outgoing_CD4_to_partner	B	CD99_CD99L2	CD99	0	0	1	1	0
Outgoing_CD4_to_partner	B	CDH15_CDH15	CDH	0	0	1	1	0
Outgoing_CD4_to_partner	B	CDH2_CDH2	CDH	0	0	1	1	0
Outgoing_CD4_to_partner	B	CDH1_CDH1	CDH	0	0	1	1	0
Outgoing_CD4_to_partner	B	CDH1_ITGA1_ITGB1	CDH1	0	0	1	1	0
Outgoing_CD4_to_partner	B	CDH1_ITGAE_ITGB7	CDH1	0	0	1	1	0
Outgoing_CD4_to_partner	B	CDH1_KLRG1	CDH1	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD1D_CEACAM5	CEACAM	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD209_CEACAM1	CEACAM	0	0	1	1	0
Outgoing_CD4_to_partner	B	CD8A_CEACAM5	CEACAM	0	0	1	1	0
Outgoing_CD4_to_partner	B	CEACAM1_CEACAM5	CEACAM	0	0	1	1	0
Outgoing_CD4_to_partner	B	SELE_CEACAM1	CEACAM	0	0	1	1	0
Outgoing_CD4_to_partner	B	CLDN11_CLDN11	CLDN	0	0	1	1	0
Outgoing_CD4_to_partner	B	CLEC2D_KLRB1	CLEC	0	0	1	1	0
Outgoing_CD4_to_partner	B	CLEC2A_KLRB1	CLEC	0	0	1	1	0
Outgoing_CD4_to_partner	B	CLEC2B_KLRB1	CLEC	0	0	1	1	0
Outgoing_CD4_to_partner	B	CLEC2C_KLRB1	CLEC	0	0	1	1	0
Outgoing_CD4_to_partner	B	CLEC2L_KLRB1	CLEC	0	0	1	1	0
Outgoing_CD4_to_partner	B	CLEC1B_KLRB1	CLEC	0	0	1	1	0
Outgoing_CD4_to_partner	B	NFASC_CNTN1_CNTNAP1	CNTN	0	0	1	1	0
Outgoing_CD4_to_partner	B	CNTN2_CNTN2_CNTNAP2	CNTN	0	0	1	1	0
Outgoing_CD4_to_partner	B	CNTN2_L1CAM	CNTN	0	0	1	1	0
Outgoing_CD4_to_partner	B	CNTN2_CNTN2	CNTN	0	0	1	1	0
Outgoing_CD4_to_partner	B	CNTN1_NRCAM	CNTN	0	0	1	1	0
Outgoing_CD4_to_partner	B	CSPG4_ITGA2_ITGB1	CSPG4	0	0	1	1	0
Outgoing_CD4_to_partner	B	DSC1_DSG2	DESMOSOME	0	0	1	1	0
Outgoing_CD4_to_partner	B	DSC2_DSG1	DESMOSOME	0	0	1	1	0
Outgoing_CD4_to_partner	B	DSC2_DSG2	DESMOSOME	0	0	1	1	0
Outgoing_CD4_to_partner	B	DSC3_DSG1	DESMOSOME	0	0	1	1	0
Outgoing_CD4_to_partner	B	DSC3_DSG2	DESMOSOME	0	0	1	1	0
Outgoing_CD4_to_partner	B	EPGN_EGFR	EPGN	0	0	1	1	0
Outgoing_CD4_to_partner	B	EFNA1_EPHA1	EPHA	0	0	1	1	0
Outgoing_CD4_to_partner	B	EFNA1_EPHA2	EPHA	0	0	1	1	0
Outgoing_CD4_to_partner	B	EFNA1_EPHA3	EPHA	0	0	1	1	0
Outgoing_CD4_to_partner	B	EFNA1_EPHA4	EPHA	0	0	1	1	0
Outgoing_CD4_to_partner	B	EFNA1_EPHA5	EPHA	0	0	1	1	0
