direction	partner	pathway	n_LR	raw_sum_hi	raw_sum_lo	raw_delta_sum	raw_mean_hi	raw_mean_lo	raw_delta_mean	n_sig_hi	n_sig_lo	threshold_sum_hi	threshold_sum_lo	threshold_delta	threshold_effect	raw_relative_pct	netP_hi	netP_lo	netP_delta	error_hi	error_lo
Outgoing_CD4_to_partner	NK	SLITRK	8	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	SLURP	16	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	SN	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	SOMATOSTATIN	7	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	SPP1	9	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	TAC	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	TENASCIN	28	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	TGFb	12	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	THBS	30	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	THY1	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	TNF	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	NK	TRAIL	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	TRH	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	TSH	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	TULP	5	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	TWEAK	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	UCN	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	UGRP1	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	UNC5	12	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	UROTENSIN	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	UTS2	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	VCAM	4	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	NK	VEGF	8	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	VEGI	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	VISFATIN	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	NK	VTN	7	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	VWF	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	WNT	320	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	XCR	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	NK	ncWNT	31	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	ACTIVIN	20	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	ADIPONECTIN	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	ADM	6	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	AGRN	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	AGT	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	AMH	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	ANGPT	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	ANGPTL	15	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	ANNEXIN	6	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	APP	4	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	APRIL	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	ApoA	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	ApoB	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	ApoE	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	BAFF	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	BAG	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	BMP	75	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	BMP10	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	BRADYKININ	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	BSP	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	BTLA	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CADM	6	0	0.00832873925933137	-0.00832873925933137	0	0.00138812320988856	-0.00138812320988856	0	1	0	0.00832873925933137	-0.00832873925933137	0	-200	0	0.00832873925933137	-0.00832873925933137	0	0
Outgoing_CD4_to_partner	Plasma	CALC	12	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CALCR	8	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CCL	55	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CD137	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CD160	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CD200	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CD23	4	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CD276	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CD30	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CD34	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CD39	4	0	0.00126090317492852	-0.00126090317492852	0	0.000315225793732131	-0.000315225793732131	0	0	0	0	0	0.00126090317492852	-200	0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CD40	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CD45	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CD46	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CD48	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CD6	1	0.00325152254810099	0.00330416464324432	-5.26420951433228e-05	0.00325152254810099	0.00330416464324432	-5.26420951433228e-05	1	1	0.00325152254810099	0.00330416464324432	-5.26420951433228e-05	0	-1.60599777282906	0.00325152254810099	0.00330416464324432	-5.26420951433228e-05	0	0
Outgoing_CD4_to_partner	Plasma	CD70	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CD80	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CD86	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CD96	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CD99	4	0.0561115648145272	0.0562622900465064	-0.000150725231979128	0.0140278912036318	0.0140655725116266	-3.76813079947819e-05	0	0	0	0	0	0.000150725231979128	-0.268256761620434	0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CDH	4	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CDH1	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CEACAM	7	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CHAD	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CHEMERIN	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CLDN	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CLEC	6	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CNTN	7	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	COLLAGEN	187	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	COMPLEMENT	7	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CRH	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CSF	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CSF3	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CSPG4	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CTSG	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CX3C	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	CXCL	22	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	CypA	1	0.215920531803838	0.214733543420867	0.00118698838297066	0.215920531803838	0.214733543420867	0.00118698838297066	1	1	0.215920531803838	0.214733543420867	0.00118698838297066	0	0.551249112109905	0.215920531803838	0.214733543420867	0.00118698838297066	0	0
Outgoing_CD4_to_partner	Plasma	DESMOSOME	11	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	DMP1	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	DSPP	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	EDN	5	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	EGF	18	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	ENHO	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	EPGN	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	EPHA	32	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	EPHB	16	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	EPO	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	ESAM	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	FASLG	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	FGF	46	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	FLRT	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	FLT3	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	FN1	13	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	FSH	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GALANIN	6	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GALECTIN	5	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	GAP	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GAS	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	GCG	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GDF	6	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GDNF	5	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GH	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GHRELIN	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GHRH	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GIPR	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GITRL	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GNRH	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GP1BA	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GPR	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GRN	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	GRP	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	GUCA	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	HCRT	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	HGF	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	HH	6	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	HSPG	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	IAPP	6	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	ICAM	8	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	ICOS	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	IFN-I	17	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	IFN-II	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	IGF	8	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	IGFBP	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	IL1	10	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	IL10	8	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	IL12	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	IL16	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	IL17	6	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	IL2	8	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	IL4	10	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	IL6	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	INSULIN	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	JAM	10	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	KIT	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	KLK	12	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	L1CAM	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	LAIR1	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	LAMININ	139	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	LCK	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	LEP	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	LIFR	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	LIGHT	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	LT	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	MADCAM	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	MELANOCORTIN	5	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	MHC-I	41	0.0166607788214277	0.0160935707470922	0.000567208074335529	0.000406360459059213	0.000392526115782736	1.38343432764763e-05	2	2	0.0166607788214277	0.0160935707470922	0.00056720807433553	1.73472347597681e-18	3.46340612350715	0.0166607788214277	0.0160935707470922	0.00056720807433553	0	0
Outgoing_CD4_to_partner	Plasma	MHC-II	12	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	MIF	4	0.297393725893686	0.283989029775113	0.0134046961185726	0.0743484314734214	0.0709972574437783	0.00335117402964315	0	0	0	0	0	-0.0134046961185726	4.61131534703068	0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	MK	9	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	MMP	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	MPZ	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	MSTN	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NCAM	5	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	NEGR	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NGF	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NGL	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NMU	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NODAL	12	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NOTCH	24	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NPFF	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NPNT	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NPR1	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NPR2	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NPVF	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NPW-B	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NPY	16	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NRG	13	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NRXN	24	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NT	9	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	NTS	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	Netrin	8	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	OPIOID	12	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	OSM	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	OX40	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	OXT	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PARs	29	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	PCDH	27	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PD-L1	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PDGF	6	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PDL2	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PERIOSTIN	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PLAU	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PMCH	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PRL	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PROC	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PROCR	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PROK	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PROS	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PSAP	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PTH	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PTN	8	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PTPR	11	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PTPRM	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	PVR	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	QRFP	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	RANKL	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	RBP4	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	RELN	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	RESISTIN	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	RLN	16	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	SAA	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	SCT	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	SELE	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	SELL	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	SELPLG	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	SEMA3	39	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	SEMA4	13	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	SEMA5	5	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	SEMA6	7	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	SEMA7	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	SIRP	1	0.014986295561207	0.0154622495521547	-0.000475953990947657	0.014986295561207	0.0154622495521547	-0.000475953990947657	0	0	0	0	0	0.000475953990947657	-3.12628395987823	0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	SLIT	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	SLITRK	8	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	SLURP	16	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	SN	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	SOMATOSTATIN	7	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	SPP1	9	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	TAC	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	TENASCIN	28	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	TGFb	12	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	THBS	30	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	THY1	3	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	TNF	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Outgoing_CD4_to_partner	Plasma	TRAIL	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	TRH	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	TSH	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	TULP	5	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	TWEAK	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	UCN	4	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	UGRP1	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	UNC5	12	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	UROTENSIN	2	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	UTS2	1	0	0	0	0	0	0	0	0	0	0	0	0						
Outgoing_CD4_to_partner	Plasma	VCAM	4	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
