spot	x	y	total_counts	n_genes	log_total	tumor	lymphoid	bcell	myeloid	stroma	glycolysis	prolif	TPI1	SMC2	ZFYVE19	SPSB2	HLA-C	KIAA0040	section	patient
22x11	22.0	11.0	6358	2745	3.803320523578754	0.9839072078305686	-0.35800074578743185	-0.566381636263853	-0.3217650034621623	-0.1588684973844069	0.364270777779119	0.04059624164503015	1.743700399807259	0.0	0.0	0.0	1.9866800144138743	0.0	mel1_rep2	mel1
22x12	22.0	12.0	10086	3435	4.003718963823115	0.7483681733846603	-0.16378051487206735	-0.7723543259893779	-0.575706993861693	-0.4933364913247149	0.5603115266546598	0.7591380492460343	1.7846285456591922	0.6888747313166137	1.0929116236210985	0.0	3.2106565350532787	0.0	mel1_rep2	mel1
22x13	22.0	13.0	5358	2640	3.7290027092721902	0.10725760713226984	0.3968418692408067	0.6998571868116252	-0.11231412020643458	-0.5876502736180762	-0.10523055972271274	0.4786135682486351	2.3352304123667653	0.0	0.0	0.0	3.0694495652320337	0.0	mel1_rep2	mel1
22x14	22.0	14.0	6398	2937	3.806044235748088	-0.35624374951560056	1.4966408171157766	1.3279829779645402	0.3861867320353243	0.5796250670592803	0.2905087510769286	0.8019486512795027	0.9411739346466597	0.0	0.0	0.0	2.7125000129859873	0.0	mel1_rep2	mel1
22x15	22.0	15.0	4597	2221	3.6624745037503095	0.36839358920690946	0.9358573630140656	-0.3354578358815854	-0.1772740187784993	1.1138104316905795	-0.25391794635141846	-0.581399035956475	2.018363056278162	0.0	0.0	0.0	2.9124948881664228	0.0	mel1_rep2	mel1
22x16	22.0	16.0	4147	2045	3.617734035364018	0.2108298384355823	-0.006036753819684535	0.11069468137552596	0.02890502453740229	1.289972485863731	0.02684696643284555	0.4692932706859548	1.7617749675154621	0.0	1.227117406212553	0.0	2.365139793307132	0.0	mel1_rep2	mel1
22x17	22.0	17.0	2418	1320	3.383456296524753	-0.48235218120669177	-0.12611075213753412	-0.23529985464575612	-0.20634193359928948	0.07406471786304976	-0.43632961021499134	-0.581399035956475	2.2269234554063027	0.0	0.0	0.0	3.3995141350830718	1.6362062807501	mel1_rep2	mel1
22x18	22.0	18.0	2139	1226	3.330210784571528	0.371512910475372	-0.08502916470992711	-0.20875275840726523	-0.551460946396696	0.7595378670804114	0.11979883033355558	-0.581399035956475	1.736084979815398	0.0	0.0	0.0	2.980635247571802	0.0	mel1_rep2	mel1
22x19	22.0	19.0	4333	2092	3.636788689034375	-0.34337166766300825	0.3643161787622207	1.2950466687902598	-0.42470370903046006	0.5888345138557111	-0.14784652646518362	-0.581399035956475	1.1963044281833062	1.725573310998545	0.0	0.0	3.272855100283913	0.0	mel1_rep2	mel1
22x20	22.0	20.0	8678	3534	3.9384196457931933	-0.6537928966618903	0.8642745908607411	0.49412011262472866	0.5948328581006846	1.1215055497868949	-0.32943228953818365	-0.581399035956475	1.1953391909166886	0.0	0.0	0.0	3.271523813135643	0.0	mel1_rep2	mel1
22x21	22.0	21.0	5020	2317	3.7007037171450192	-0.7050212929144337	-0.11340255110185461	1.2181219487013322	0.027416372979522756	0.9429460220866628	-0.5254177736443205	0.7919801119350498	1.095952712632351	0.0	0.0	1.095952712632351	3.0407208745060754	1.095952712632351	mel1_rep2	mel1
22x22	22.0	22.0	7844	3214	3.8945375849957466	-0.7946854021529609	0.031600470654459	1.7253247899718474	-0.2535659736032078	0.2737158100456865	-0.47027195312296316	-0.581399035956475	0.0	0.0	0.0	0.8219184089319185	2.4158136057309467	0.0	mel1_rep2	mel1
22x23	22.0	23.0	7001	2965	3.8451600776519457	-1.0072612068178315	0.34291876842222646	2.157315659386611	0.27405930222832503	0.06068690234890429	-0.37806520667662985	-0.3593923866867904	1.3498209063604516	0.0	0.0	0.0	3.386670628176514	0.8872191698605314	mel1_rep2	mel1
22x24	22.0	24.0	1941	1257	3.2880255353883627	-0.7412326343973917	0.1744214881480844	0.2762240129852761	-0.3900607607837486	1.204345365718003	-0.16994122130033879	-0.581399035956475	0.0	1.8167745523643744	0.0	0.0	1.8167745523643744	0.0	mel1_rep2	mel1
22x25	22.0	25.0	3850	2063	3.5854607295085006	-0.6458867599658787	0.14089042080899336	0.9099517829466734	0.2614780905046334	0.6546439912430759	-0.7418943448057574	-0.1250563447406572	1.8237110690346574	0.0	0.0	0.0	2.4327015705184993	0.0	mel1_rep2	mel1
22x26	22.0	26.0	4919	2194	3.6918768225593315	-1.0072612068178315	-0.23376594109813378	2.407589695770187	-0.6591592908062697	-1.0340502308714286	-0.892821248088741	-0.581399035956475	0.0	0.0	0.0	0.0	2.5800350811409225	0.0	mel1_rep2	mel1
22x27	22.0	27.0	2247	1241	3.351603072419129	-0.7912785935294772	0.09713367997509866	0.767332517059635	0.005601636783531491	-0.621200998773313	-1.0487530837104502	-0.581399035956475	0.0	0.0	0.0	0.0	2.663829022455844	0.0	mel1_rep2	mel1
23x7	23.0	7.0	6273	2949	3.7974752875373343	0.400597034476429	-0.2828474882966721	-0.564583605035481	-0.3276504817044377	-0.6833838198414602	0.2201121506208733	0.7526755505352675	1.4322870867684145	0.0	0.0	0.0	2.730933196545607	0.953252583563871	mel1_rep2	mel1
23x8	23.0	8.0	6871	2788	3.837019948540908	1.2007480047662853	-0.40324566830375475	-0.7723543259893779	-0.4736101666224126	-0.9035544066989444	0.381945085825746	-0.581399035956475	1.9200894912672064	0.0	0.0	0.0	2.8337611063753068	0.0	mel1_rep2	mel1
23x9	23.0	9.0	5709	2081	3.756560043006683	1.3009195588246543	-0.46291281295260933	-0.5517376364043931	-0.43108310263415983	-0.44290963793655225	0.6668780072319859	-0.581399035956475	2.443192025428046	1.0121899195356807	0.0	0.0	1.0121899195356807	0.0	mel1_rep2	mel1
23x10	23.0	10.0	6148	2507	3.7887338588277073	0.6676201385597247	-0.3987698770182892	-0.7723543259893779	-0.5616805031012728	-0.5807680024188747	0.7317773468407811	-0.581399035956475	0.0	0.0	0.0	0.0	0.965669377314345	0.0	mel1_rep2	mel1
23x11	23.0	11.0	8931	2975	3.950900089366387	0.850771355615382	-0.46291281295260933	-0.5766565808706298	-0.6586586005152767	-0.7363305837228235	1.0676948539882167	0.5728390349127666	2.50118628355794	0.0	0.0	0.0	1.8868388972896892	0.0	mel1_rep2	mel1
23x12	23.0	12.0	6462	2886	3.8103669536816254	0.2124934612897145	-0.10125335693153133	0.12671742236545888	0.6612953769107639	-0.31463723778513897	0.4434305661661389	-0.007859014959926108	0.9351158271481457	0.0	0.0	0.0	3.362288597569823	0.0	mel1_rep2	mel1
23x13	23.0	13.0	4166	2089	3.619719265611727	-0.4027183764264975	0.38191452595376385	0.35726128712655947	0.21798857020556744	-0.1720597534047353	-0.20385771148731271	0.022124471814348956	1.2238883844926505	0.0	0.0	0.0	2.1042746546860855	0.0	mel1_rep2	mel1
23x14	23.0	14.0	2974	1697	3.4733409641859354	-0.3476624817316305	0.32142888343998377	0.028499259514269404	0.2311383837584762	0.3336987532040973	0.5959998029753054	-0.581399035956475	2.044455293685249	0.0	0.0	0.0	3.328619457672613	0.0	mel1_rep2	mel1
23x15	23.0	15.0	4067	2062	3.6092741724045876	-0.23002447255742087	0.8450210711640044	-0.501882370811473	0.27554921946985905	0.730554927059885	0.5144394521232836	0.38650976571446394	1.2409260018504715	0.0	0.0	0.0	2.7570237838430915	0.0	mel1_rep2	mel1
23x16	23.0	16.0	2482	1359	3.394801777162711	0.019068193295068578	-0.06585741018085133	-0.35160750350021375	0.08783540882279957	-0.08847818606179975	-0.20460799174785113	0.2742840763538373	2.5716214029699955	0.0	0.0	0.0	2.8400157700222777	0.0	mel1_rep2	mel1
23x17	23.0	17.0	3767	1820	3.5759956202032677	-0.3183946022332516	-0.46291281295260933	-0.4347625422318038	-0.23496788014645814	0.38904216437183536	0.03980895525250613	-0.581399035956475	2.193205065496211	0.0	0.0	0.0	3.315869072399757	1.295995495370902	mel1_rep2	mel1
23x18	23.0	18.0	5728	2527	3.758003009299799	-0.012979597953860745	0.040866064080884036	-0.37336407427274365	0.2986294172622635	1.1007837893966834	-0.10900852969617611	-0.184156182365401	1.5022134633382114	0.0	0.0	0.0	3.0887544137177048	0.0	mel1_rep2	mel1
23x19	23.0	19.0	7074	3098	3.8496650554787326	0.13406402298821832	1.2483966408906588	0.5142901021165667	-0.44936330165536237	0.846574475740439	-0.07844581690229413	-0.1468960809011881	0.8811307478048258	0.0	0.0	0.0	3.511946237903157	0.0	mel1_rep2	mel1
23x20	23.0	20.0	8409	3413	3.9247443524799484	-0.601984684615707	0.24497459642754219	1.9112996915845475	0.24662709819896197	0.6971862109419359	-0.7094190327338156	-0.19502142679540985	1.2174034355222048	0.0	0.0	0.0	2.7259179214066123	0.0	mel1_rep2	mel1
23x21	23.0	21.0	10545	3519	4.023046584075505	-0.8910221693969252	0.44189770583052557	2.741046817771105	-0.005038825237001943	-1.116095160014786	-0.26567550490701847	0.23398206559872053	0.6669657884046352	0.0	0.0	0.0	3.445090993429802	1.0635491921709923	mel1_rep2	mel1
23x22	23.0	22.0	5510	2399	3.741151598851785	-1.0072612068178315	-0.039108367362231874	2.5851570540803355	-0.7050979640835026	-0.8570459208102764	-1.130506914611325	0.08458010506723644	0.0	0.0	0.0	0.0	2.475638179578962	0.0	mel1_rep2	mel1
23x23	23.0	23.0	5028	2240	3.7013952690139202	-0.8633682537941535	0.6918230952007351	1.1121218197089986	-0.198919986808219	-0.9293740854989508	-0.3950444972496824	-0.18383436879508205	1.0948928369837214	0.0	0.0	0.0	2.1922622277645565	0.0	mel1_rep2	mel1
23x24	23.0	24.0	2733	1526	3.436639631692661	-1.0072612068178315	0.6029569445746986	-0.7723543259893779	0.0065826393416232865	-0.9898447643389336	-0.4876337261245755	-0.022649035241803284	0.0	0.0	0.0	1.5387971416453674	2.4829838363951406	0.0	mel1_rep2	mel1
23x25	23.0	25.0	638	487	2.8048206787211623	-1.0072612068178315	0.14956164768109298	-0.7723543259893779	0.5779125940520069	-0.7278619772913082	-1.231636016662167	-0.581399035956475	0.0	0.0	0.0	0.0	2.813849491957473	0.0	mel1_rep2	mel1
23x26	23.0	26.0	651	508	2.813580988568192	-1.0072612068178315	0.26481303641763926	-0.1631786701810106	0.2802460991517891	-0.6763808369549542	-0.550264309305485	-0.581399035956475	0.0	0.0	0.0	0.0	2.7948994212345966	0.0	mel1_rep2	mel1
24x8	24.0	8.0	3803	2057	3.5801263254115825	0.496548559793521	-0.058185185139875646	-0.12567596091771277	0.7568626709509889	-0.08866488460933974	-0.07451050401423082	1.7714135729296117	2.1847593270005956	0.0	0.0	0.0	2.649538998748753	0.0	mel1_rep2	mel1
24x9	24.0	9.0	4122	2110	3.615107987443194	0.6924245292339416	-0.46291281295260933	-0.5039596624564907	-0.3251321960899807	-0.9082675570851051	0.23657771106619122	0.33395532884743506	1.2313953826258879	0.0	0.0	0.0	2.5749022750665076	0.0	mel1_rep2	mel1
24x10	24.0	10.0	4377	1945	3.641176546613114	0.4706885991575279	-0.3308832403920852	-0.7723543259893779	-0.645453515023495	-0.9167978439605257	0.636670913912782	-0.581399035956475	1.1892661492316972	0.0	0.0	0.0	2.688392868253708	0.0	mel1_rep2	mel1
24x11	24.0	11.0	5068	2025	3.7048366062114035	1.164368320840977	-0.46291281295260933	-0.7723543259893779	-0.8498762120763154	-0.5247525196488535	1.1295081888461942	-0.30874437122653275	2.185226197843027	0.0	0.0	0.0	2.185226197843027	0.0	mel1_rep2	mel1
24x12	24.0	12.0	9975	3857	3.998912904358786	0.1119289134361394	0.6926086958975823	-0.08630545343369163	0.4555350487595384	-0.16847737075812472	0.12517469268332035	0.018102096214812447	1.94805607262559	0.0	0.6943995288764112	0.0	3.4364096862899784	0.6943995288764112	mel1_rep2	mel1
24x13	24.0	13.0	3911	1959	3.5922878159521305	0.6306143598343332	0.028746008151684956	0.004437316150236029	-0.5965933332656543	0.5412339448486228	0.5212130512356313	1.1695699102680603	2.159946349755364	0.0	0.0	0.0	3.5333823044084025	0.0	mel1_rep2	mel1
24x14	24.0	14.0	2365	1321	3.3738311450738303	-0.3215609007085232	0.10518210988596845	-0.37344638980084843	0.2537137927448513	0.2635247679256118	-0.37716537085223795	-0.16749973336897797	0.0	0.0	0.0	0.0	3.6649700970667043	0.0	mel1_rep2	mel1
24x15	24.0	15.0	2919	1668	3.4652340949880145	-0.47496642895017593	-0.054747838271524935	0.3253728601926351	0.4976635121193919	-0.12276676462995333	-0.622756193478963	-0.581399035956475	2.060725169005292	0.0	1.4874580041061864	0.0	2.060725169005292	0.0	mel1_rep2	mel1
24x16	24.0	16.0	3065	1666	3.486430478854434	-0.08488207361148725	0.26742137534944566	-0.2466187435391104	0.13765176941238613	0.6532673547447222	0.18111299065985048	-0.581399035956475	1.4498893295844013	0.0	0.0	0.0	3.515312287762974	0.0	mel1_rep2	mel1
24x17	24.0	17.0	1935	1128	3.28668096935493	-0.48359733703647084	0.17367597994318507	-0.37580529617109726	-0.3937731936273109	-0.28418948100630886	-0.029401439184546393	-0.581399035956475	0.0	0.0	0.0	0.0	2.4279762081364322	0.0	mel1_rep2	mel1
24x18	24.0	18.0	3071	1692	3.4872798164430687	-0.30234765459827995	-0.28749909155993414	0.40695204652467143	0.014917973713150337	0.963596266577769	-0.04740310511633911	-0.581399035956475	0.0	0.0	0.0	0.0	2.849627398241088	0.0	mel1_rep2	mel1
24x19	24.0	19.0	1158	704	3.0637085593914173	-0.7773215724319966	-0.3124333529957438	-0.7723543259893779	-0.1643967499541005	-0.8846159608873979	-0.27256266886175484	-0.581399035956475	0.0	0.0	0.0	0.0	3.2923766549394333	0.0	mel1_rep2	mel1
24x20	24.0	20.0	4962	2446	3.6956567599361905	-0.02575455671318909	0.22191847843419232	0.01797677781447063	0.410776803736599	0.7153703871895488	-0.05199431011133751	-0.581399035956475	1.103704768180604	0.0	1.103704768180604	0.0	2.8403952124365888	0.0	mel1_rep2	mel1
24x21	24.0	21.0	6599	2612	3.8194781283621224	-0.9136370893367728	0.29133190845545304	2.5837521373722416	-0.5048067710022573	-0.8623138322317567	-0.48617887522310954	-0.581399035956475	1.393955498694735	0.0	0.0	0.0	2.683650266796732	1.7131027952284008	mel1_rep2	mel1
24x22	24.0	22.0	5313	2346	3.725339815909737	-0.8307684234678259	0.04186627497211466	1.973998245550726	-0.3255806722494047	-0.8489275398895697	-0.4694954818653443	0.20546783991913845	0.0	0.0	0.0	0.0	2.651496115198279	0.0	mel1_rep2	mel1
24x23	24.0	23.0	3655	1786	3.562887381293879	-1.0072612068178315	0.831111837173757	0.7759566326625293	-0.08395027384130242	-0.7529392681030805	-0.8031071102816113	-0.581399035956475	1.3180096617239265	0.0	0.0	0.0	2.686478568177349	1.3180096617239265	mel1_rep2	mel1
24x24	24.0	24.0	2339	1298	3.3690302218091532	-0.795436461224985	0.3281074033448728	1.7669866501651237	0.325153852144281	-0.661130528545573	-0.2357194379757552	-0.16526029436549838	0.0	0.0	0.0	0.0	2.626550444609348	0.0	mel1_rep2	mel1
24x25	24.0	25.0	2364	1347	3.3736474722092176	-1.0072612068178315	0.7598490226672118	1.8474099559597184	0.27691583239057455	-1.2126788563630992	-1.2112126657330906	0.019339639470621294	1.654433924726018	0.0	0.0	0.0	1.654433924726018	1.654433924726018	mel1_rep2	mel1
25x9	25.0	9.0	700	511	2.845098040014257	-0.3721077564683461	-0.16017661830506824	-0.11471884712605854	0.06248212797125193	-0.3038200998668916	-0.46430619090105907	1.4329155319541245	0.0	0.0	0.0	0.0	0.0	0.0	mel1_rep2	mel1
25x10	25.0	10.0	597	446	2.775974331129369	-0.6408875288155182	-0.46291281295260933	-0.7723543259893779	-0.8498762120763154	-1.2126788563630992	-0.38911356021918936	-0.581399035956475	2.876409107782234	0.0	0.0	0.0	0.0	0.0	mel1_rep2	mel1
25x11	25.0	11.0	1332	872	3.1245042248342823	0.3480956957900163	-0.25137107218262533	-0.7723543259893779	0.40193590927492806	-0.4247774086465232	0.03045956970777799	-0.581399035956475	0.0	0.0	0.0	0.0	3.434955446233911	0.0	mel1_rep2	mel1
25x12	25.0	12.0	1723	1069	3.2362852774480286	0.3901854877268803	-0.3355471021122633	-0.7723543259893779	-0.5202800050283573	-0.4742925519137622	0.10101919193536624	-0.10159133509306635	0.0	0.0	0.0	0.0	3.859268522449337	0.0	mel1_rep2	mel1
25x13	25.0	13.0	3067	1749	3.4867137759824853	-0.49717807946823406	-0.28741868735772447	0.39451426216516605	-0.5172333016043884	-0.21348276098840022	-0.24077522753992495	-0.05511347957946462	0.0	0.0	0.0	0.0	2.3778359210849547	0.0	mel1_rep2	mel1
25x14	25.0	14.0	1645	1035	3.216165902285993	-0.27604257580686764	-0.29173773290253746	0.20944850996205164	-0.01681870392388147	0.24934008074538305	0.0721622041476747	-0.581399035956475	0.0	0.0	0.0	0.0	1.9571365191189691	1.9571365191189691	mel1_rep2	mel1
25x15	25.0	15.0	3102	1651	3.4916417934775863	-0.044847370506947426	-0.20756844291535212	-0.3970640550294746	0.7594498424915643	0.46257553092188014	-0.060550763562740875	-0.581399035956475	1.4407178255553375	0.0	1.4407178255553375	0.0	2.631522334991033	0.0	mel1_rep2	mel1
25x16	25.0	16.0	1192	752	3.076276255404218	-0.690888247095987	-0.27174717341968585	-0.7723543259893779	0.055696360794761715	-0.8268089916438179	-0.4293369575126013	-0.581399035956475	0.0	0.0	0.0	0.0	3.542611494100682	0.0	mel1_rep2	mel1
25x17	25.0	17.0	1166	744	3.0666985504229953	-0.1769062001869682	0.41632130415671964	-0.7723543259893779	-0.8498762120763154	0.4794453953698941	-0.07441135725342152	-0.581399035956475	2.259294358959868	0.0	0.0	0.0	0.0	0.0	mel1_rep2	mel1
25x18	25.0	18.0	3007	1630	3.4781334281005174	0.3648079825695677	0.036244550430552004	0.24843650414176974	-0.49594458604302727	0.72614549116836	0.43095378865226835	0.49658937242118295	2.03485561344444	0.0	0.0	0.0	2.8694810762962306	0.0	mel1_rep2	mel1
25x19	25.0	19.0	1209	750	3.0824263008607717	0.39961505617355036	-0.12611075213753412	-0.7723543259893779	-0.05841661590608095	0.12079472489004012	-0.2297926276981127	-0.581399035956475	2.2269234554063027	2.2269234554063027	0.0	0.0	0.0	0.0	mel1_rep2	mel1
25x20	25.0	20.0	4296	2274	3.6330642726914992	-0.6445860828808423	0.06296468155565592	0.09827108526889652	0.9021910825581466	0.525140614350179	-0.051697777183185994	-0.581399035956475	0.0	0.0	0.0	2.0773443720891125	3.2811072173562934	1.7326273705368842	mel1_rep2	mel1
25x21	25.0	21.0	8989	3179	3.9537113804275554	-1.0072612068178315	0.192987830346533	2.1732948923372617	-0.6235906260972482	-1.2126788563630992	-0.26966026434818	0.005713854102522409	1.170914840094019	0.0	0.0	0.0	2.39900712525892	0.0	mel1_rep2	mel1
25x22	25.0	22.0	6531	2809	3.8149796837607566	-0.888973815070989	1.3125206620241838	1.5081412564774066	-0.3544983052901192	-0.8307633903967999	-0.2924909848819415	0.12104172942828977	0.9286773351503551	0.0	0.0	0.0	2.9639272665134695	0.0	mel1_rep2	mel1
25x23	25.0	23.0	4429	2145	3.6463056802847587	-0.8873854822823559	1.6746358588377452	0.8120752821052308	-0.06560648352683043	-1.0091850829058149	-0.8808319385559608	-0.581399035956475	0.0	0.0	1.1810662453740575	1.1810662453740575	2.947737119538972	0.0	mel1_rep2	mel1
25x24	25.0	24.0	4672	2189	3.669502834104343	-1.0072612068178315	0.4848656323302208	1.738813507893513	-0.382452298113246	-0.3425510554550759	-0.7565770845483876	-0.16499999230390344	0.0	0.0	0.0	0.0	2.6277410956952845	1.664081751854993	mel1_rep2	mel1
26x11	26.0	11.0	758	546	2.8796692056320534	-0.6313920089084598	-0.2867103228542908	-0.1326125467825959	-0.39390048654050375	-1.2126788563630992	0.05792286658776053	-0.581399035956475	2.6527215571908163	2.6527215571908163	0.0	0.0	2.6527215571908163	0.0	mel1_rep2	mel1
26x12	26.0	12.0	4197	2180	3.62293896921149	0.08211451200387877	0.10169278223840005	0.14121355715404918	-0.40654535012007326	1.8305251800245521	-0.23359582864312325	0.29947000986142375	2.727586496280667	0.0	0.0	0.0	2.727586496280667	1.218660690329983	mel1_rep2	mel1
26x13	26.0	13.0	2048	1275	3.3113299523037933	-0.27195233880102304	-0.34520842278372865	0.5327785836950844	-0.3488229677758995	0.598829729946951	-0.8631465999612108	-0.581399035956475	0.0	0.0	0.0	0.0	0.0	0.0	mel1_rep2	mel1
26x14	26.0	14.0	1288	858	3.1099158630237933	-0.7869448672749436	-0.2510129560791426	-0.20692530361935096	-0.12363150793514276	-0.07385797953317942	-0.16399641295384884	-0.581399035956475	0.0	0.0	0.0	0.0	0.0	0.0	mel1_rep2	mel1
26x15	26.0	15.0	3304	1795	3.5190400386483445	0.046760257930250085	-0.333155505198797	-0.07358677399333813	-0.0181967558381437	0.9781333508595983	-0.23829143304872788	-0.581399035956475	2.7808775196015043	0.0	0.0	0.0	2.5731111538359452	0.0	mel1_rep2	mel1
26x16	26.0	16.0	2146	1220	3.3316297176299323	-0.0817540683416314	0.13993302979941927	-0.7723543259893779	0.4043412831477525	0.8498694461338759	0.06337665193450456	-0.581399035956475	1.733394253266877	0.0	0.0	0.0	2.9775341365665144	0.0	mel1_rep2	mel1
26x17	26.0	17.0	2217	1264	3.345765693114488	-0.4599149576904911	-0.27344187574419404	0.0838030548959611	-0.8498762120763154	-0.18306783909389165	-0.2141743266627646	-0.581399035956475	2.304702830960816	0.0	0.0	0.0	2.6763393329100147	0.0	mel1_rep2	mel1
26x18	26.0	18.0	3197	1648	3.504742636271688	0.02566345192601148	-0.28997591616762314	0.6103643279544392	0.4894722266393193	0.9231611821594913	-0.297704253227372	-0.06659257519328683	1.9818100898884288	0.0	0.0	0.0	3.1309415664431532	0.0	mel1_rep2	mel1
26x19	26.0	19.0	1312	789	3.1179338350396413	-0.23632937891206562	0.08923019229315433	0.3547990216772635	-0.21224059792390754	0.32011895285709197	-0.22164166442877853	-0.581399035956475	0.0	0.0	0.0	0.0	2.7877176038360814	0.0	mel1_rep2	mel1
26x20	26.0	20.0	3224	1797	3.508395033133053	-0.6842319900910725	-0.46291281295260933	-0.46472359971934596	-0.4098225271392733	1.5122282594468741	-0.5548050941305954	-0.2282252831140414	1.4114105358743412	0.0	0.0	0.0	3.250912943124212	0.0	mel1_rep2	mel1
26x21	26.0	21.0	7240	3016	3.859738566197147	-1.0072612068178315	0.5946766428258026	2.4840817620861753	0.008973561338416916	-0.30664762267347784	-0.5452077217232728	0.20979579765522088	0.0	0.0	0.0	0.0	2.942110011592624	0.8676110588379221	mel1_rep2	mel1
26x22	26.0	22.0	5217	2477	3.717420836722375	-0.898608666148459	0.5152319390832854	1.4046846007489844	-0.03390373705977134	-0.710455182462263	-0.013495649335889683	1.4192335262088176	1.5755958462092867	0.0	0.0	1.0704906998977217	3.0041023601661467	1.5755958462092867	mel1_rep2	mel1
26x23	26.0	23.0	778	576	2.890979596989689	-0.40566880635494384	0.7869830209636272	0.48526380581893136	-0.8498762120763154	-0.7597909125429555	-0.34871705335355413	-0.581399035956475	0.0	0.0	0.0	0.0	3.6778289038454055	0.0	mel1_rep2	mel1
27x14	27.0	14.0	915	653	2.9614210940664485	0.08460743122545719	-0.46291281295260933	-0.7723543259893779	-0.3407862586217065	-0.8536979116275235	-0.16793289430992933	-0.581399035956475	2.478969203708523	0.0	0.0	0.0	2.478969203708523	0.0	mel1_rep2	mel1
27x15	27.0	15.0	2073	1179	3.3165993020938607	-0.27560013906816055	0.01936326296566159	-0.7723543259893779	-0.21611338627466534	0.7029095916571658	-0.20626164626486485	-0.581399035956475	1.761974720896608	0.0	0.0	0.0	2.3653583087054324	0.0	mel1_rep2	mel1
27x17	27.0	17.0	1413	925	3.1501421618485588	-0.48933243181544256	-0.46291281295260933	-0.317028078726626	0.08066671174969217	-0.5738398027913304	-0.42437666527181306	-0.581399035956475	2.7182831105216896	0.0	2.0890379528690723	0.0	3.922764821899034	0.0	mel1_rep2	mel1
27x18	27.0	18.0	1672	1021	3.2232362731029975	0.006298617486065873	-0.2927363078501995	-0.26618049738701266	-0.5158647530287962	0.13758182785735548	-0.09530079450447583	0.37681755918500703	1.9431722965579745	0.0	0.0	0.0	2.9414124951413196	0.0	mel1_rep2	mel1
27x19	27.0	19.0	1865	1071	3.2706788361447066	-0.49348436970836335	-0.28008621785098137	-0.29036435954489487	-0.8498762120763154	0.24859514230319268	-0.28516338962430593	-0.581399035956475	1.8503318367919481	0.0	0.0	0.0	3.1111891025606164	0.0	mel1_rep2	mel1
27x20	27.0	20.0	3245	1718	3.511214701136388	-0.8224156051932477	0.49331155638217944	1.3824434878256842	-0.2826122918367903	0.30792647351729946	-0.5688012620367763	-0.581399035956475	1.4065047725679796	0.0	0.0	0.0	1.9689747049864947	0.0	mel1_rep2	mel1
27x21	27.0	21.0	4168	2198	3.619927710291468	-1.0072612068178315	-0.10720049320556155	1.8444125409741166	-0.11028059995095386	0.9208227836200042	-0.25263057412705625	0.3281231849985279	0.0	1.2235495960294667	0.0	0.0	2.8788964858536152	0.0	mel1_rep2	mel1
27x22	27.0	22.0	3367	1830	3.5272431163880884	-1.0072612068178315	0.16403519405060057	2.02465650555186	0.11605996507038387	-0.42045005780622785	-0.6352927157380667	0.2642480390015905	1.3787668428103985	0.0	1.3787668428103985	0.0	1.9373026304269838	0.0	mel1_rep2	mel1
2x13	2.0	13.0	1234	892	3.091315159697223	0.02288021058068907	-0.10077280941452994	-0.39165524810209956	-0.13633734066062853	-0.622043123825573	0.05636954007423694	-0.37100681195329627	2.845342745108185	0.0	0.0	0.0	3.5090022332651802	0.0	mel2_rep1	mel2
2x14	2.0	14.0	2730	1510	3.436162647040756	-0.00417204636733828	-0.05797810401052061	-0.39165524810209956	-0.01264076078565717	0.038284278327747466	0.10778549109145735	-0.37100681195329627	1.5396598033724467	0.0	0.0	0.0	2.483990479316221	0.0	mel2_rep1	mel2
2x15	2.0	15.0	4105	2405	3.6133131614554594	0.3886882601775056	0.06993774432785052	-0.39165524810209956	0.3431354354065604	0.10087018817522697	0.5142629528415581	0.10707113627477997	2.3743674118063387	0.0	0.0	0.0	2.7483166211002725	1.2343236015495682	mel2_rep1	mel2
2x16	2.0	16.0	3555	2130	3.550839605065785	0.36589423550691896	-0.3337985446984557	-0.39165524810209956	-0.1726598024334278	-0.20108897740334167	0.43623127086040275	-0.37100681195329627	1.3384004196954247	0.0	0.0	0.0	3.4639322377923523	0.0	mel2_rep1	mel2
2x17	2.0	17.0	5346	2832	3.7280289544205183	0.36106294226092245	0.049912081788776104	-0.39165524810209956	0.612795508190431	-0.08504787746500854	0.5202882506431444	-0.37100681195329627	2.3372557714371642	0.0	0.0	0.0	3.3693062694805684	0.0	mel2_rep1	mel2
2x18	2.0	18.0	5345	2720	3.727947709544797	0.15667499470087431	0.31726781019431083	-0.39165524810209956	0.5440274181045452	-0.2760601699087189	0.668249939560855	-0.04050788232872451	1.8889953951459089	0.0	0.0	0.0	3.2316655296375654	0.0	mel2_rep1	mel2
2x19	2.0	19.0	4688	2573	3.670987603010034	0.22620495190065915	0.3302874884582136	-0.39165524810209956	0.750307660848169	-0.20295602351280617	0.3281642591481465	-0.37100681195329627	0.0	0.0	0.0	0.0	3.4964041328063065	1.1420247816034232	mel2_rep1	mel2
2x20	2.0	20.0	3358	2076	3.5260806918020298	0.2671325689624371	0.07477438132255823	-0.39165524810209956	-0.06990994354762038	0.6584887055846687	0.022433213226089644	-0.37100681195329627	0.0	0.0	0.0	0.0	3.426853131346531	0.0	mel2_rep1	mel2
